lon,lat,ele,time,tz_CEST
14.29688,45.967266,307.6,2015-06-02T15:33:34Z,2015-06-02 17:33:34
14.29683,45.967328,307.8,2015-06-02T15:33:35Z,2015-06-02 17:33:35
14.296769,45.967388,308.2,2015-06-02T15:33:36Z,2015-06-02 17:33:36
14.296719,45.96746,308.5,2015-06-02T15:33:37Z,2015-06-02 17:33:37
14.296673,45.967514,308.9,2015-06-02T15:33:38Z,2015-06-02 17:33:38
14.296621,45.967577,309.4,2015-06-02T15:33:39Z,2015-06-02 17:33:39
14.296568,45.96765,309.9,2015-06-02T15:33:40Z,2015-06-02 17:33:40
14.296513,45.96771,310.6,2015-06-02T15:33:41Z,2015-06-02 17:33:41
14.296458,45.967773,311.4,2015-06-02T15:33:42Z,2015-06-02 17:33:42
14.29642,45.967844,312,2015-06-02T15:33:43Z,2015-06-02 17:33:43
14.296374,45.967911,312.8,2015-06-02T15:33:44Z,2015-06-02 17:33:44
14.296323,45.967971,313.1,2015-06-02T15:33:45Z,2015-06-02 17:33:45
14.296289,45.968053,312.9,2015-06-02T15:33:46Z,2015-06-02 17:33:46
14.296247,45.968128,312.8,2015-06-02T15:33:47Z,2015-06-02 17:33:47
14.296218,45.968193,312.6,2015-06-02T15:33:48Z,2015-06-02 17:33:48
14.296217,45.968256,311.9,2015-06-02T15:33:49Z,2015-06-02 17:33:49
14.296219,45.968322,311.2,2015-06-02T15:33:50Z,2015-06-02 17:33:50
14.296224,45.968367,310.6,2015-06-02T15:33:51Z,2015-06-02 17:33:51
14.29622,45.96847,309.6,2015-06-02T15:33:52Z,2015-06-02 17:33:52
14.296227,45.968531,308.8,2015-06-02T15:33:53Z,2015-06-02 17:33:53
14.296252,45.968604,307.6,2015-06-02T15:33:54Z,2015-06-02 17:33:54
14.296262,45.968686,306.6,2015-06-02T15:33:55Z,2015-06-02 17:33:55
14.296264,45.968769,305.7,2015-06-02T15:33:56Z,2015-06-02 17:33:56
14.296275,45.968843,305.1,2015-06-02T15:33:57Z,2015-06-02 17:33:57
14.296287,45.96893,304.3,2015-06-02T15:33:58Z,2015-06-02 17:33:58
14.296306,45.969012,303.6,2015-06-02T15:33:59Z,2015-06-02 17:33:59
14.296313,45.969097,302.9,2015-06-02T15:34:00Z,2015-06-02 17:34:00
14.296304,45.969195,302.4,2015-06-02T15:34:01Z,2015-06-02 17:34:01
14.296276,45.969271,302,2015-06-02T15:34:02Z,2015-06-02 17:34:02
14.296263,45.969365,301.5,2015-06-02T15:34:03Z,2015-06-02 17:34:03
14.296226,45.969444,301.4,2015-06-02T15:34:04Z,2015-06-02 17:34:04
14.296149,45.969522,301.8,2015-06-02T15:34:05Z,2015-06-02 17:34:05
14.29607,45.969582,302.4,2015-06-02T15:34:06Z,2015-06-02 17:34:06
14.295984,45.969653,302.9,2015-06-02T15:34:07Z,2015-06-02 17:34:07
14.295895,45.969708,303.5,2015-06-02T15:34:08Z,2015-06-02 17:34:08
14.295778,45.969779,304,2015-06-02T15:34:09Z,2015-06-02 17:34:09
14.295678,45.969842,304.2,2015-06-02T15:34:10Z,2015-06-02 17:34:10
14.295584,45.969895,304.3,2015-06-02T15:34:11Z,2015-06-02 17:34:11
14.295468,45.969946,304.5,2015-06-02T15:34:12Z,2015-06-02 17:34:12
14.295368,45.97,304.7,2015-06-02T15:34:13Z,2015-06-02 17:34:13
14.295266,45.970074,304.9,2015-06-02T15:34:14Z,2015-06-02 17:34:14
14.295179,45.970136,305,2015-06-02T15:34:15Z,2015-06-02 17:34:15
14.295091,45.970193,305.1,2015-06-02T15:34:16Z,2015-06-02 17:34:16
14.294991,45.970248,305.4,2015-06-02T15:34:17Z,2015-06-02 17:34:17
14.294891,45.970305,305.5,2015-06-02T15:34:18Z,2015-06-02 17:34:18
14.294819,45.970374,305,2015-06-02T15:34:19Z,2015-06-02 17:34:19
14.294728,45.970432,305.1,2015-06-02T15:34:20Z,2015-06-02 17:34:20
14.294619,45.970479,305.9,2015-06-02T15:34:21Z,2015-06-02 17:34:21
14.294569,45.970515,306.1,2015-06-02T15:34:22Z,2015-06-02 17:34:22
14.294438,45.970616,306.6,2015-06-02T15:34:23Z,2015-06-02 17:34:23
14.294339,45.970677,307,2015-06-02T15:34:24Z,2015-06-02 17:34:24
14.294239,45.970742,307.2,2015-06-02T15:34:25Z,2015-06-02 17:34:25
14.294104,45.970823,307.5,2015-06-02T15:34:26Z,2015-06-02 17:34:26
14.294011,45.970888,307.5,2015-06-02T15:34:27Z,2015-06-02 17:34:27
14.293972,45.970902,307.7,2015-06-02T15:34:28Z,2015-06-02 17:34:28
14.293765,45.971068,306.9,2015-06-02T15:34:30Z,2015-06-02 17:34:30
14.293682,45.971152,306.5,2015-06-02T15:34:31Z,2015-06-02 17:34:31
14.293637,45.971223,305.8,2015-06-02T15:34:32Z,2015-06-02 17:34:32
14.293578,45.971299,305.8,2015-06-02T15:34:33Z,2015-06-02 17:34:33
14.293534,45.971396,305.8,2015-06-02T15:34:34Z,2015-06-02 17:34:34
14.293462,45.971474,306.2,2015-06-02T15:34:35Z,2015-06-02 17:34:35
14.293408,45.971553,306.4,2015-06-02T15:34:36Z,2015-06-02 17:34:36
14.293361,45.971624,306.5,2015-06-02T15:34:37Z,2015-06-02 17:34:37
14.293299,45.971714,306.6,2015-06-02T15:34:38Z,2015-06-02 17:34:38
14.293244,45.971792,306.7,2015-06-02T15:34:39Z,2015-06-02 17:34:39
14.293193,45.971857,306.8,2015-06-02T15:34:40Z,2015-06-02 17:34:40
14.293167,45.971904,306.8,2015-06-02T15:34:41Z,2015-06-02 17:34:41
14.293083,45.972029,306.8,2015-06-02T15:34:42Z,2015-06-02 17:34:42
14.293018,45.972102,307,2015-06-02T15:34:43Z,2015-06-02 17:34:43
14.292968,45.972177,307.4,2015-06-02T15:34:44Z,2015-06-02 17:34:44
14.292921,45.972259,307.7,2015-06-02T15:34:45Z,2015-06-02 17:34:45
14.292891,45.972347,308,2015-06-02T15:34:46Z,2015-06-02 17:34:46
14.292843,45.972427,308.3,2015-06-02T15:34:47Z,2015-06-02 17:34:47
14.292802,45.972495,308.7,2015-06-02T15:34:48Z,2015-06-02 17:34:48
14.292752,45.972573,309.1,2015-06-02T15:34:49Z,2015-06-02 17:34:49
14.292683,45.972635,309.7,2015-06-02T15:34:50Z,2015-06-02 17:34:50
14.292641,45.972696,310,2015-06-02T15:34:51Z,2015-06-02 17:34:51
14.292601,45.972755,310.3,2015-06-02T15:34:52Z,2015-06-02 17:34:52
14.292561,45.9728,310.6,2015-06-02T15:34:53Z,2015-06-02 17:34:53
14.292523,45.972853,310.9,2015-06-02T15:34:54Z,2015-06-02 17:34:54
14.292487,45.972901,311.2,2015-06-02T15:34:55Z,2015-06-02 17:34:55
14.292435,45.972934,311.5,2015-06-02T15:34:56Z,2015-06-02 17:34:56
14.292384,45.973007,311.3,2015-06-02T15:34:57Z,2015-06-02 17:34:57
14.292337,45.973061,311.3,2015-06-02T15:34:58Z,2015-06-02 17:34:58
14.292285,45.973115,311.3,2015-06-02T15:34:59Z,2015-06-02 17:34:59
14.292225,45.973175,311.4,2015-06-02T15:35:00Z,2015-06-02 17:35:00
14.292203,45.973199,311.4,2015-06-02T15:35:01Z,2015-06-02 17:35:01
14.292096,45.973301,311.6,2015-06-02T15:35:02Z,2015-06-02 17:35:02
14.292041,45.973363,311.4,2015-06-02T15:35:03Z,2015-06-02 17:35:03
14.291975,45.973424,311.1,2015-06-02T15:35:04Z,2015-06-02 17:35:04
14.291901,45.973495,310.9,2015-06-02T15:35:05Z,2015-06-02 17:35:05
14.291819,45.973566,310.8,2015-06-02T15:35:06Z,2015-06-02 17:35:06
14.291747,45.97363,310.7,2015-06-02T15:35:07Z,2015-06-02 17:35:07
14.291719,45.9737,310.5,2015-06-02T15:35:08Z,2015-06-02 17:35:08
14.291668,45.973779,310.1,2015-06-02T15:35:09Z,2015-06-02 17:35:09
14.291606,45.973854,309.3,2015-06-02T15:35:10Z,2015-06-02 17:35:10
14.291556,45.973965,308,2015-06-02T15:35:11Z,2015-06-02 17:35:11
14.291466,45.974045,307.3,2015-06-02T15:35:12Z,2015-06-02 17:35:12
14.291418,45.974123,306.4,2015-06-02T15:35:13Z,2015-06-02 17:35:13
14.291363,45.974204,305.4,2015-06-02T15:35:14Z,2015-06-02 17:35:14
14.291311,45.974302,304.1,2015-06-02T15:35:15Z,2015-06-02 17:35:15
14.291265,45.974398,302.8,2015-06-02T15:35:16Z,2015-06-02 17:35:16
14.291247,45.974476,301.7,2015-06-02T15:35:17Z,2015-06-02 17:35:17
14.291193,45.974573,300.2,2015-06-02T15:35:18Z,2015-06-02 17:35:18
14.29117,45.974677,299.7,2015-06-02T15:35:19Z,2015-06-02 17:35:19
14.291166,45.974764,299.3,2015-06-02T15:35:20Z,2015-06-02 17:35:20
14.291158,45.974847,298.9,2015-06-02T15:35:21Z,2015-06-02 17:35:21
14.291121,45.974941,298.6,2015-06-02T15:35:22Z,2015-06-02 17:35:22
14.291081,45.975039,298.2,2015-06-02T15:35:23Z,2015-06-02 17:35:23
14.291045,45.975148,297.9,2015-06-02T15:35:24Z,2015-06-02 17:35:24
14.291041,45.975231,297.5,2015-06-02T15:35:25Z,2015-06-02 17:35:25
14.291005,45.975338,297.2,2015-06-02T15:35:26Z,2015-06-02 17:35:26
14.290971,45.975435,297,2015-06-02T15:35:27Z,2015-06-02 17:35:27
14.290922,45.975499,297.2,2015-06-02T15:35:28Z,2015-06-02 17:35:28
